set,file,label,path
test,istockphoto-1844221377-612x612_resized_rotated_90.jpg,oily,new_dataset_raw\Oily\istockphoto-1844221377-612x612_resized_rotated_90.jpg
test,image_253.jpg,normal,new_dataset_raw\Normal\image_253.jpg
test,image_784_resized_rotated_90.jpg,sensitive,new_dataset_raw\Sensitive\image_784_resized_rotated_90.jpg
test,image_82.jpg,normal,new_dataset_raw\Normal\image_82.jpg
test,image_149.jpg,normal,new_dataset_raw\Normal\image_149.jpg
test,images (21)_resized_rotated_180_flipped_horizontal.jpg,dry,new_dataset_raw\Dry\images (21)_resized_rotated_180_flipped_horizontal.jpg
test,image_485.jpg,normal,new_dataset_raw\Normal\image_485.jpg
test,images (27)_resized_flipped_horizontal.jpg,dry,new_dataset_raw\Dry\images (27)_resized_flipped_horizontal.jpg
test,image_364.jpg,normal,new_dataset_raw\Normal\image_364.jpg
test,istockphoto-1401300991-612x612_resized_flipped_vertical.jpg,oily,new_dataset_raw\Oily\istockphoto-1401300991-612x612_resized_flipped_vertical.jpg
test,image_42.jpg,normal,new_dataset_raw\Normal\image_42.jpg
test,image_676_resized_flipped_vertical.jpg,combination,new_dataset_raw\Combination\image_676_resized_flipped_vertical.jpg
test,images (25)_resized_flipped_horizontal.jpg,dry,new_dataset_raw\Dry\images (25)_resized_flipped_horizontal.jpg
test,dry(40)_resized_rotated_180_flipped_horizontal.jpg,dry,new_dataset_raw\Dry\dry(40)_resized_rotated_180_flipped_horizontal.jpg
test,image_690_resized_rotated_90_flipped_horizontal.jpg,combination,new_dataset_raw\Combination\image_690_resized_rotated_90_flipped_horizontal.jpg
test,images (37)_resized_rotated_180.jpg,dry,new_dataset_raw\Dry\images (37)_resized_rotated_180.jpg
test,oily(88)_resized_rotated_180_flipped_horizontal.jpg,oily,new_dataset_raw\Oily\oily(88)_resized_rotated_180_flipped_horizontal.jpg
test,image_764_resized_rotated_180.jpg,combination,new_dataset_raw\Combination\image_764_resized_rotated_180.jpg
test,oily(51)_resized_rotated_180_flipped_horizontal.jpg,oily,new_dataset_raw\Oily\oily(51)_resized_rotated_180_flipped_horizontal.jpg
test,images (17)_resized_rotated_180.jpg,dry,new_dataset_raw\Dry\images (17)_resized_rotated_180.jpg
test,image_387 - Copy_resized_rotated_90.jpg,sensitive,new_dataset_raw\Sensitive\image_387 - Copy_resized_rotated_90.jpg
test,istockphoto-1401300991-612x612_resized_rotated_180_flipped_vertical.jpg,oily,new_dataset_raw\Oily\istockphoto-1401300991-612x612_resized_rotated_180_flipped_vertical.jpg
test,image_379.jpg,normal,new_dataset_raw\Normal\image_379.jpg
test,image_463.jpg,normal,new_dataset_raw\Normal\image_463.jpg
test,istockphoto-1497112165-612x612_resized_flipped_horizontal.jpg,oily,new_dataset_raw\Oily\istockphoto-1497112165-612x612_resized_flipped_horizontal.jpg
test,oily(75)_resized_rotated_180.jpg,oily,new_dataset_raw\Oily\oily(75)_resized_rotated_180.jpg
test,istockphoto-817319014-612x612_resized_resized.jpg,oily,new_dataset_raw\Oily\istockphoto-817319014-612x612_resized_resized.jpg
test,images (4)_resized_rotated_180_flipped_horizontal.jpg,dry,new_dataset_raw\Dry\images (4)_resized_rotated_180_flipped_horizontal.jpg
test,download (2)_resized_rotated_180_flipped_horizontal.jpg,dry,new_dataset_raw\Dry\download (2)_resized_rotated_180_flipped_horizontal.jpg
test,download (1)_resized_resized.jpg,oily,new_dataset_raw\Oily\download (1)_resized_resized.jpg
test,images (30)_resized_rotated_180_flipped_horizontal.jpg,dry,new_dataset_raw\Dry\images (30)_resized_rotated_180_flipped_horizontal.jpg
test,image_662_resized_flipped_vertical.jpg,combination,new_dataset_raw\Combination\image_662_resized_flipped_vertical.jpg
test,image_238_resized_resized.jpg,combination,new_dataset_raw\Combination\image_238_resized_resized.jpg
test,images (10)_resized_rotated_90_flipped_horizontal.jpg,dry,new_dataset_raw\Dry\images (10)_resized_rotated_90_flipped_horizontal.jpg
test,image_751_resized_resized.jpg,combination,new_dataset_raw\Combination\image_751_resized_resized.jpg
test,images (1)_resized_flipped_horizontal.jpg,oily,new_dataset_raw\Oily\images (1)_resized_flipped_horizontal.jpg
test,image_396.jpg,normal,new_dataset_raw\Normal\image_396.jpg
test,image_738_resized_rotated_180_flipped_vertical.jpg,combination,new_dataset_raw\Combination\image_738_resized_rotated_180_flipped_vertical.jpg
test,image_716_resized_flipped_horizontal.jpg,sensitive,new_dataset_raw\Sensitive\image_716_resized_flipped_horizontal.jpg
test,image_556 - Copy_resized_resized.jpg,sensitive,new_dataset_raw\Sensitive\image_556 - Copy_resized_resized.jpg
test,image_396 - Copy_resized_rotated_90_flipped_horizontal.jpg,sensitive,new_dataset_raw\Sensitive\image_396 - Copy_resized_rotated_90_flipped_horizontal.jpg
test,images (21)_resized_resized.jpg,dry,new_dataset_raw\Dry\images (21)_resized_resized.jpg
test,image_199.jpg,normal,new_dataset_raw\Normal\image_199.jpg
test,image_629_resized_rotated_90.jpg,sensitive,new_dataset_raw\Sensitive\image_629_resized_rotated_90.jpg
test,image_101.jpg,normal,new_dataset_raw\Normal\image_101.jpg
test,image_698_resized_rotated_90_flipped_horizontal.jpg,sensitive,new_dataset_raw\Sensitive\image_698_resized_rotated_90_flipped_horizontal.jpg
test,image_751_resized_rotated_180.jpg,combination,new_dataset_raw\Combination\image_751_resized_rotated_180.jpg
test,image_488.jpg,normal,new_dataset_raw\Normal\image_488.jpg
test,oily(80)_resized_rotated_180_flipped_vertical.jpg,oily,new_dataset_raw\Oily\oily(80)_resized_rotated_180_flipped_vertical.jpg
test,image_679_resized_flipped_vertical.jpg,combination,new_dataset_raw\Combination\image_679_resized_flipped_vertical.jpg
test,image_385 - Copy_resized_rotated_180.jpg,sensitive,new_dataset_raw\Sensitive\image_385 - Copy_resized_rotated_180.jpg
test,image_655_resized_rotated_90_flipped_vertical.jpg,combination,new_dataset_raw\Combination\image_655_resized_rotated_90_flipped_vertical.jpg
test,acne-pustular-21_resized_rotated_180_flipped_vertical.jpg,combination,new_dataset_raw\Combination\acne-pustular-21_resized_rotated_180_flipped_vertical.jpg
test,image_403.jpg,normal,new_dataset_raw\Normal\image_403.jpg
test,image_219.jpg,normal,new_dataset_raw\Normal\image_219.jpg
test,oily(84)_resized_rotated_180_flipped_vertical.jpg,oily,new_dataset_raw\Oily\oily(84)_resized_rotated_180_flipped_vertical.jpg
test,images (43)_resized_rotated_180_flipped_vertical.jpg,dry,new_dataset_raw\Dry\images (43)_resized_rotated_180_flipped_vertical.jpg
test,images (6)_resized_rotated_180_flipped_vertical.jpg,dry,new_dataset_raw\Dry\images (6)_resized_rotated_180_flipped_vertical.jpg
test,image_662_resized_flipped_horizontal.jpg,combination,new_dataset_raw\Combination\image_662_resized_flipped_horizontal.jpg
test,image_729_resized_resized.jpg,combination,new_dataset_raw\Combination\image_729_resized_resized.jpg
test,download_resized_rotated_180_flipped_vertical.jpg,oily,new_dataset_raw\Oily\download_resized_rotated_180_flipped_vertical.jpg
test,image_425 - Copy_resized_flipped_vertical.jpg,sensitive,new_dataset_raw\Sensitive\image_425 - Copy_resized_flipped_vertical.jpg
test,istockphoto-1401300991-612x612_resized_rotated_180.jpg,oily,new_dataset_raw\Oily\istockphoto-1401300991-612x612_resized_rotated_180.jpg
test,image_22_resized_rotated_90.jpg,sensitive,new_dataset_raw\Sensitive\image_22_resized_rotated_90.jpg
test,oily(78)_resized_flipped_horizontal.jpg,oily,new_dataset_raw\Oily\oily(78)_resized_flipped_horizontal.jpg
test,image_236_resized_rotated_180.jpg,sensitive,new_dataset_raw\Sensitive\image_236_resized_rotated_180.jpg
test,image_731_resized_resized.jpg,sensitive,new_dataset_raw\Sensitive\image_731_resized_resized.jpg
test,image_283.jpg,normal,new_dataset_raw\Normal\image_283.jpg
test,image_751_resized_rotated_180_flipped_horizontal.jpg,combination,new_dataset_raw\Combination\image_751_resized_rotated_180_flipped_horizontal.jpg
test,images (2)_resized_rotated_180_flipped_vertical.jpg,dry,new_dataset_raw\Dry\images (2)_resized_rotated_180_flipped_vertical.jpg
test,images (19)_resized_rotated_180_flipped_vertical.jpg,dry,new_dataset_raw\Dry\images (19)_resized_rotated_180_flipped_vertical.jpg
test,image_284_resized_rotated_180_flipped_horizontal.jpg,combination,new_dataset_raw\Combination\image_284_resized_rotated_180_flipped_horizontal.jpg
test,istockphoto-1528534238-612x612_resized_rotated_90_flipped_vertical.jpg,oily,new_dataset_raw\Oily\istockphoto-1528534238-612x612_resized_rotated_90_flipped_vertical.jpg
test,image_767_resized_rotated_180_flipped_horizontal.jpg,sensitive,new_dataset_raw\Sensitive\image_767_resized_rotated_180_flipped_horizontal.jpg
test,istockphoto-1297524986-612x612_resized_resized.jpg,oily,new_dataset_raw\Oily\istockphoto-1297524986-612x612_resized_resized.jpg
test,image_254.jpg,normal,new_dataset_raw\Normal\image_254.jpg
test,image_236_resized_rotated_90_flipped_horizontal.jpg,sensitive,new_dataset_raw\Sensitive\image_236_resized_rotated_90_flipped_horizontal.jpg
test,istockphoto-1445376040-612x612_resized_flipped_vertical.jpg,oily,new_dataset_raw\Oily\istockphoto-1445376040-612x612_resized_flipped_vertical.jpg
test,image_613_resized_rotated_90.jpg,sensitive,new_dataset_raw\Sensitive\image_613_resized_rotated_90.jpg
test,image_731_resized_rotated_90_flipped_horizontal.jpg,sensitive,new_dataset_raw\Sensitive\image_731_resized_rotated_90_flipped_horizontal.jpg
test,image_90.jpg,normal,new_dataset_raw\Normal\image_90.jpg
test,istockphoto-1483199891-612x612_resized_rotated_180_flipped_horizontal.jpg,oily,new_dataset_raw\Oily\istockphoto-1483199891-612x612_resized_rotated_180_flipped_horizontal.jpg
test,image_413.jpg,normal,new_dataset_raw\Normal\image_413.jpg
test,image_93.jpg,normal,new_dataset_raw\Normal\image_93.jpg
test,image_430.jpg,normal,new_dataset_raw\Normal\image_430.jpg
test,image_716_resized_rotated_90_flipped_vertical.jpg,sensitive,new_dataset_raw\Sensitive\image_716_resized_rotated_90_flipped_vertical.jpg
test,oily(88)_resized_resized.jpg,oily,new_dataset_raw\Oily\oily(88)_resized_resized.jpg
test,image_108.jpg,normal,new_dataset_raw\Normal\image_108.jpg
test,image_487.jpg,normal,new_dataset_raw\Normal\image_487.jpg
test,images (14)_resized_rotated_180.jpg,dry,new_dataset_raw\Dry\images (14)_resized_rotated_180.jpg
test,images_resized_rotated_180_flipped_vertical.jpg,oily,new_dataset_raw\Oily\images_resized_rotated_180_flipped_vertical.jpg
test,image_623_resized_rotated_90_flipped_vertical.jpg,sensitive,new_dataset_raw\Sensitive\image_623_resized_rotated_90_flipped_vertical.jpg
test,images (43)_resized_rotated_90_flipped_vertical.jpg,dry,new_dataset_raw\Dry\images (43)_resized_rotated_90_flipped_vertical.jpg
test,image_19.jpg,normal,new_dataset_raw\Normal\image_19.jpg
test,image_671_resized_resized.jpg,sensitive,new_dataset_raw\Sensitive\image_671_resized_resized.jpg
test,acne-pustular-20_resized_resized.jpg,combination,new_dataset_raw\Combination\acne-pustular-20_resized_resized.jpg
test,image_442 - Copy_resized_rotated_90_flipped_vertical.jpg,combination,new_dataset_raw\Combination\image_442 - Copy_resized_rotated_90_flipped_vertical.jpg
test,image_248.jpg,normal,new_dataset_raw\Normal\image_248.jpg
test,image_92.jpg,normal,new_dataset_raw\Normal\image_92.jpg
test,images (13)_resized_flipped_horizontal.jpg,dry,new_dataset_raw\Dry\images (13)_resized_flipped_horizontal.jpg
test,image_374 - Copy_resized_flipped_vertical.jpg,sensitive,new_dataset_raw\Sensitive\image_374 - Copy_resized_flipped_vertical.jpg
test,image_385 - Copy_resized_flipped_vertical.jpg,sensitive,new_dataset_raw\Sensitive\image_385 - Copy_resized_flipped_vertical.jpg
test,images (3)_resized_flipped_vertical.jpg,dry,new_dataset_raw\Dry\images (3)_resized_flipped_vertical.jpg
test,dry(32)_resized_flipped_vertical.jpg,dry,new_dataset_raw\Dry\dry(32)_resized_flipped_vertical.jpg
test,image_305_resized_rotated_90_flipped_horizontal.jpg,sensitive,new_dataset_raw\Sensitive\image_305_resized_rotated_90_flipped_horizontal.jpg
test,image_676_resized_flipped_horizontal.jpg,combination,new_dataset_raw\Combination\image_676_resized_flipped_horizontal.jpg
test,image_44.jpg,normal,new_dataset_raw\Normal\image_44.jpg
test,image_756_resized_rotated_90_flipped_vertical.jpg,sensitive,new_dataset_raw\Sensitive\image_756_resized_rotated_90_flipped_vertical.jpg
test,image_629_resized_rotated_90_flipped_vertical.jpg,sensitive,new_dataset_raw\Sensitive\image_629_resized_rotated_90_flipped_vertical.jpg
test,image_224.jpg,normal,new_dataset_raw\Normal\image_224.jpg
test,image_736_resized_rotated_180_flipped_horizontal.jpg,combination,new_dataset_raw\Combination\image_736_resized_rotated_180_flipped_horizontal.jpg
test,image_767_resized_rotated_180.jpg,sensitive,new_dataset_raw\Sensitive\image_767_resized_rotated_180.jpg
test,images (1)_resized_rotated_180_flipped_horizontal.jpg,oily,new_dataset_raw\Oily\images (1)_resized_rotated_180_flipped_horizontal.jpg
test,images (18)_resized_rotated_180_flipped_vertical.jpg,dry,new_dataset_raw\Dry\images (18)_resized_rotated_180_flipped_vertical.jpg
test,images (36)_resized_flipped_vertical.jpg,dry,new_dataset_raw\Dry\images (36)_resized_flipped_vertical.jpg
test,image_149_resized_rotated_90_flipped_horizontal.jpg,sensitive,new_dataset_raw\Sensitive\image_149_resized_rotated_90_flipped_horizontal.jpg
test,oily(15)_resized_rotated_180_flipped_vertical.jpg,combination,new_dataset_raw\Combination\oily(15)_resized_rotated_180_flipped_vertical.jpg
test,Prendre soin d’une peau sèche_resized_rotated_180.jpg,dry,new_dataset_raw\Dry\Prendre soin d’une peau sèche_resized_rotated_180.jpg
test,image_290_resized_rotated_90_flipped_horizontal.jpg,combination,new_dataset_raw\Combination\image_290_resized_rotated_90_flipped_horizontal.jpg
test,images (7)_resized_resized.jpg,dry,new_dataset_raw\Dry\images (7)_resized_resized.jpg
test,image_731_resized_rotated_90_flipped_vertical.jpg,sensitive,new_dataset_raw\Sensitive\image_731_resized_rotated_90_flipped_vertical.jpg
test,c13_resized_flipped_horizontal.jpg,oily,new_dataset_raw\Oily\c13_resized_flipped_horizontal.jpg
test,image_621_resized_rotated_180_flipped_horizontal.jpg,sensitive,new_dataset_raw\Sensitive\image_621_resized_rotated_180_flipped_horizontal.jpg
test,image_310 - Copy_resized_flipped_horizontal.jpg,sensitive,new_dataset_raw\Sensitive\image_310 - Copy_resized_flipped_horizontal.jpg
test,oily(71)_resized_rotated_90.jpg,oily,new_dataset_raw\Oily\oily(71)_resized_rotated_90.jpg
test,Screenshot 2023-05-26 204612_resized_rotated_180.jpg,sensitive,new_dataset_raw\Sensitive\Screenshot 2023-05-26 204612_resized_rotated_180.jpg
test,image_83.jpg,normal,new_dataset_raw\Normal\image_83.jpg
test,oily(51)_resized_flipped_vertical.jpg,oily,new_dataset_raw\Oily\oily(51)_resized_flipped_vertical.jpg
test,download (2)_resized_flipped_vertical.jpg,dry,new_dataset_raw\Dry\download (2)_resized_flipped_vertical.jpg
test,image_449.jpg,normal,new_dataset_raw\Normal\image_449.jpg
test,images (37)_resized_rotated_180_flipped_horizontal.jpg,dry,new_dataset_raw\Dry\images (37)_resized_rotated_180_flipped_horizontal.jpg
test,c16_resized_rotated_180.jpg,oily,new_dataset_raw\Oily\c16_resized_rotated_180.jpg
test,image_431 - Copy_resized_rotated_90_flipped_horizontal.jpg,combination,new_dataset_raw\Combination\image_431 - Copy_resized_rotated_90_flipped_horizontal.jpg
test,image_193.jpg,normal,new_dataset_raw\Normal\image_193.jpg
test,image_431 - Copy_resized_resized.jpg,combination,new_dataset_raw\Combination\image_431 - Copy_resized_resized.jpg
test,image_662_resized_resized.jpg,combination,new_dataset_raw\Combination\image_662_resized_resized.jpg
test,image_444.jpg,normal,new_dataset_raw\Normal\image_444.jpg
test,images (22)_resized_rotated_180.jpg,dry,new_dataset_raw\Dry\images (22)_resized_rotated_180.jpg
test,image_751_resized_rotated_180_flipped_vertical.jpg,combination,new_dataset_raw\Combination\image_751_resized_rotated_180_flipped_vertical.jpg
test,oily(84)_resized_resized.jpg,oily,new_dataset_raw\Oily\oily(84)_resized_resized.jpg
test,oily(15)_resized_rotated_90_flipped_vertical.jpg,combination,new_dataset_raw\Combination\oily(15)_resized_rotated_90_flipped_vertical.jpg
test,oily(75)_resized_flipped_horizontal.jpg,oily,new_dataset_raw\Oily\oily(75)_resized_flipped_horizontal.jpg
test,image_235.jpg,normal,new_dataset_raw\Normal\image_235.jpg
test,image_434 - Copy_resized_rotated_180.jpg,combination,new_dataset_raw\Combination\image_434 - Copy_resized_rotated_180.jpg
test,c111_resized_flipped_horizontal.jpg,oily,new_dataset_raw\Oily\c111_resized_flipped_horizontal.jpg
test,image_729_resized_flipped_vertical.jpg,combination,new_dataset_raw\Combination\image_729_resized_flipped_vertical.jpg
test,image_680_resized_rotated_90_flipped_vertical.jpg,combination,new_dataset_raw\Combination\image_680_resized_rotated_90_flipped_vertical.jpg
test,image_396 - Copy_resized_rotated_180.jpg,sensitive,new_dataset_raw\Sensitive\image_396 - Copy_resized_rotated_180.jpg
test,image_774_resized_rotated_90_flipped_horizontal.jpg,sensitive,new_dataset_raw\Sensitive\image_774_resized_rotated_90_flipped_horizontal.jpg
test,image_301_resized_rotated_90.jpg,sensitive,new_dataset_raw\Sensitive\image_301_resized_rotated_90.jpg
test,image_676_resized_resized.jpg,combination,new_dataset_raw\Combination\image_676_resized_resized.jpg
test,image_678_resized_rotated_90.jpg,combination,new_dataset_raw\Combination\image_678_resized_rotated_90.jpg
test,image_362.jpg,normal,new_dataset_raw\Normal\image_362.jpg
test,istockphoto-1844221377-612x612_resized_resized.jpg,oily,new_dataset_raw\Oily\istockphoto-1844221377-612x612_resized_resized.jpg
test,oily(78)_resized_rotated_90_flipped_vertical.jpg,oily,new_dataset_raw\Oily\oily(78)_resized_rotated_90_flipped_vertical.jpg
test,oily(80)_resized_rotated_180_flipped_horizontal.jpg,oily,new_dataset_raw\Oily\oily(80)_resized_rotated_180_flipped_horizontal.jpg
test,image_350.jpg,normal,new_dataset_raw\Normal\image_350.jpg
test,image_303.jpg,normal,new_dataset_raw\Normal\image_303.jpg
test,image_294.jpg,normal,new_dataset_raw\Normal\image_294.jpg
test,image_236_resized_rotated_180_flipped_horizontal.jpg,sensitive,new_dataset_raw\Sensitive\image_236_resized_rotated_180_flipped_horizontal.jpg
test,image_764_resized_rotated_180_flipped_vertical.jpg,combination,new_dataset_raw\Combination\image_764_resized_rotated_180_flipped_vertical.jpg
